DBH,H,WD,Continent,S,SS,AGB,Rainfall,OldGrowth,ForestType,DryMonths,Altitude,SP
11.6,13.6,0.62,Americas,SouthBrazil1,southbrazil,47.18,,,,,,35
5.7,9.0,0.62,Americas,SouthBrazil1,southbrazil,9.59,,,,,,35
9.5,11.7,0.75,Americas,SouthBrazil1,southbrazil,43.22,,,,,,59
9.2,16.2,1.05,Americas,SouthBrazil1,southbrazil,48.08,,,,,,89
9.9,13.8,1.05,Americas,SouthBrazil1,southbrazil,55.53,,,,,,89
13.9,15.2,1.05,Americas,SouthBrazil1,southbrazil,124.37,,,,,,89
5.8,8.3,0.62,Americas,SouthBrazil1,southbrazil,12.07,,,,,,35
6.0,8.9,0.65,Americas,SouthBrazil1,southbrazil,18.21,,,,,,37
12.5,15.9,0.65,Americas,SouthBrazil1,southbrazil,76.88,,,,,,37
29.0,22.8,0.89,Americas,SouthBrazil1,southbrazil,399.65,,,,,,72
5.6,7.0,0.51,Americas,SouthBrazil1,southbrazil,9.36,,,,,,10
9.4,15.3,0.51,Americas,SouthBrazil1,southbrazil,26.77,,,,,,10
44.2,32.8,0.45,Americas,SouthBrazil1,southbrazil,1575.88,,,,,,28
8.7,14.6,0.74,Americas,SouthBrazil1,southbrazil,31.2,,,,,,30
10.9,13.6,0.44,Americas,SouthBrazil1,southbrazil,37.53,,,,,,21
42.7,27.6,0.44,Americas,SouthBrazil1,southbrazil,1053.73,,,,,,21
18.3,17.3,0.4,Americas,SouthBrazil1,southbrazil,152.12,,,,,,15
7.3,13.2,0.71,Americas,SouthBrazil1,southbrazil,32.5,,,,,,49
49.2,27.5,0.77,Americas,SouthBrazil1,southbrazil,2790.78,,,,,,52
16.6,18.3,0.68,Americas,SouthBrazil1,southbrazil,159.9,,,,,,56
20.8,22.3,0.68,Americas,SouthBrazil1,southbrazil,337.23,,,,,,56
21.2,15.9,0.68,Americas,SouthBrazil1,southbrazil,241.14,,,,,,56
21.8,23.5,0.68,Americas,SouthBrazil1,southbrazil,459.44,,,,,,56
45.2,25.7,0.68,Americas,SouthBrazil1,southbrazil,1865.39,,,,,,56
6.3,10.2,0.56,Americas,SouthBrazil1,southbrazil,14.8,,,,,,5
7.5,6.9,0.56,Americas,SouthBrazil1,southbrazil,11.87,,,,,,5
9.3,13.6,0.56,Americas,SouthBrazil1,southbrazil,35.97,,,,,,5
10.2,16.3,0.56,Americas,SouthBrazil1,southbrazil,57.16,,,,,,5
12.2,16.6,0.56,Americas,SouthBrazil1,southbrazil,88.66,,,,,,5
26.7,25.2,0.57,Americas,SouthBrazil1,southbrazil,569.77,,,,,,9
6.5,10.8,0.8,Americas,SouthBrazil1,southbrazil,14.78,,,,,,55
7.9,10.1,0.62,Americas,SouthBrazil1,southbrazil,24.06,,,,,,35
9.1,13.5,0.62,Americas,SouthBrazil1,southbrazil,35.94,,,,,,35
9.2,17.9,0.62,Americas,SouthBrazil1,southbrazil,44.19,,,,,,35
9.7,14.6,0.62,Americas,SouthBrazil1,southbrazil,42.31,,,,,,35
8.9,15.3,0.66,Americas,SouthBrazil1,southbrazil,37.89,,,,,,43
15.2,18.0,0.66,Americas,SouthBrazil1,southbrazil,145.85,,,,,,43
8.3,10.1,0.37,Americas,SouthBrazil1,southbrazil,37.88,,,,,,64
9.7,12.5,0.65,Americas,SouthBrazil1,southbrazil,31.97,,,,,,37
19.9,18.7,0.65,Americas,SouthBrazil1,southbrazil,234.83,,,,,,37
31.5,23.7,0.46,Americas,SouthBrazil1,southbrazil,258.03,,,,,,27
59.2,30.3,0.46,Americas,SouthBrazil1,southbrazil,3760.91,,,,,,27
49.2,28.2,0.51,Americas,SouthBrazil1,southbrazil,1479.68,,,,,,10
5.8,9.9,0.54,Americas,SouthBrazil1,southbrazil,10.74,,,,,,7
6.7,12.7,0.54,Americas,SouthBrazil1,southbrazil,10.72,,,,,,7
18.6,18.3,0.54,Americas,SouthBrazil1,southbrazil,166.16,,,,,,7
19.1,24.7,0.54,Americas,SouthBrazil1,southbrazil,192.98,,,,,,7
6.4,8.2,0.38,Americas,SouthBrazil1,southbrazil,8.23,,,,,,20
95.0,35.8,0.36,Americas,SouthBrazil1,southbrazil,4566.39,,,,,,23
70.5,39.4,0.51,Americas,SouthBrazil1,southbrazil,4405.57,,,,,,10
6.3,9.4,0.69,Americas,SouthBrazil1,southbrazil,13.93,,,,,,32
9.3,14.8,0.84,Americas,SouthBrazil1,southbrazil,40.43,,,,,,53
13.4,15.4,0.71,Americas,SouthBrazil1,southbrazil,85.25,,,,,,49
16.5,17.8,0.71,Americas,SouthBrazil1,southbrazil,183.89,,,,,,49
16.6,16.0,0.71,Americas,SouthBrazil1,southbrazil,133.7,,,,,,49
20.7,19.6,0.71,Americas,SouthBrazil1,southbrazil,306.85,,,,,,49
28.2,20.9,0.71,Americas,SouthBrazil1,southbrazil,666.14,,,,,,49
45.2,24.9,0.71,Americas,SouthBrazil1,southbrazil,1877.75,,,,,,49
15.8,16.3,0.53,Americas,SouthBrazil1,southbrazil,119.55,,,,,,8
17.3,15.5,0.53,Americas,SouthBrazil1,southbrazil,147.38,,,,,,8
23.8,23.9,0.53,Americas,SouthBrazil1,southbrazil,276.68,,,,,,8
6.9,9.4,0.63,Americas,SouthBrazil1,southbrazil,16.42,,,,,,4
7.7,8.6,0.63,Americas,SouthBrazil1,southbrazil,17.3,,,,,,4
9.5,13.8,0.63,Americas,SouthBrazil1,southbrazil,34.69,,,,,,4
10.3,13.3,0.63,Americas,SouthBrazil1,southbrazil,32.94,,,,,,4
10.2,12.8,0.62,Americas,SouthBrazil1,southbrazil,37.53,,,,,,35
37.8,25.2,0.56,Americas,SouthBrazil1,southbrazil,805.47,,,,,,5
9.8,13.8,0.61,Americas,SouthBrazil1,southbrazil,47.62,,,,,,40
9.3,13.4,0.55,Americas,SouthBrazil1,southbrazil,43.48,,,,,,6
12.4,18.8,0.84,Americas,SouthBrazil1,southbrazil,112.04,,,,,,53
124.8,45.9,0.71,Americas,SouthBrazil2,southbrazil,20415.96,,,,,,49
13.2,17.8,0.53,Americas,SouthBrazil2,southbrazil,92.89,,,,,,8
57.3,37.1,0.8,Americas,SouthBrazil2,southbrazil,4657.82,,,,,,55
9.7,12.6,0.66,Americas,SouthBrazil2,southbrazil,37.47,,,,,,43
26.3,27.2,0.66,Americas,SouthBrazil2,southbrazil,834.48,,,,,,43
27.9,25.1,0.39,Americas,SouthBrazil2,southbrazil,226.36,,,,,,19
38.8,27.4,0.62,Americas,SouthBrazil2,southbrazil,1405.5,,,,,,35
6.2,7.7,0.67,Americas,SouthBrazil2,southbrazil,13.39,,,,,,29
6.4,7.7,0.67,Americas,SouthBrazil2,southbrazil,11.67,,,,,,29
11.8,11.7,0.67,Americas,SouthBrazil2,southbrazil,62.14,,,,,,29
15.4,18.5,0.54,Americas,SouthBrazil2,southbrazil,82.92,,,,,,7
28.9,21.5,0.51,Americas,SouthBrazil2,southbrazil,456.72,,,,,,10
11.3,11.3,0.77,Americas,SouthBrazil2,southbrazil,64.38,,,,,,52
74.8,37.8,0.73,Americas,SouthBrazil2,southbrazil,7310.74,,,,,,33
19.7,22.5,0.53,Americas,SouthBrazil2,southbrazil,235.12,,,,,,8
11.1,16.1,0.78,Americas,SouthBrazil2,southbrazil,83.92,,,,,,45
90.1,42.5,0.64,Americas,SouthBrazil2,southbrazil,9655.32,,,,,,38
58.9,37.3,0.65,Americas,SouthBrazil2,southbrazil,5067.79,,,,,,37
8.1,9.5,0.62,Americas,SouthBrazil2,southbrazil,23.39,,,,,,35
8.9,11.2,1.05,Americas,SouthBrazil2,southbrazil,46.11,,,,,,89
16.7,15.9,1.05,Americas,SouthBrazil2,southbrazil,192.27,,,,,,89
5.6,9.1,0.52,Americas,SouthBrazil2,southbrazil,9.49,,,,,,11
6.5,8.1,0.44,Americas,SouthBrazil2,southbrazil,11.34,,,,,,21
7.5,9.8,0.44,Americas,SouthBrazil2,southbrazil,14.2,,,,,,21
22.7,18.7,0.4,Americas,SouthBrazil2,southbrazil,228.72,,,,,,15
15.0,13.5,0.58,Americas,SouthBrazil2,southbrazil,103.67,,,,,,12
9.1,12.3,0.62,Americas,SouthBrazil2,southbrazil,31.12,,,,,,35
13.4,18.4,0.62,Americas,SouthBrazil2,southbrazil,101.9,,,,,,35
13.9,16.8,0.62,Americas,SouthBrazil2,southbrazil,128.52,,,,,,35
5.2,8.5,0.66,Americas,SouthBrazil2,southbrazil,6.77,,,,,,43
11.8,15.0,0.66,Americas,SouthBrazil2,southbrazil,72.97,,,,,,43
10.7,13.0,0.69,Americas,SouthBrazil2,southbrazil,41.76,,,,,,32
21.1,23.0,0.42,Americas,SouthBrazil2,southbrazil,199.09,,,,,,25
37.6,28.8,0.62,Americas,SouthBrazil2,southbrazil,1439.35,,,,,,35
7.7,10.6,0.45,Americas,SouthBrazil2,southbrazil,20.53,,,,,,28
28.2,20.2,0.45,Americas,SouthBrazil2,southbrazil,558.03,,,,,,28
33.4,25.0,0.45,Americas,SouthBrazil2,southbrazil,596.11,,,,,,28
6.6,10.9,0.54,Americas,SouthBrazil2,southbrazil,18.69,,,,,,7
15.3,14.4,0.54,Americas,SouthBrazil2,southbrazil,112.61,,,,,,7
26.1,21.0,0.51,Americas,SouthBrazil2,southbrazil,486.32,,,,,,10
6.1,7.5,0.43,Americas,SouthBrazil2,southbrazil,6.74,,,,,,41
42.8,28.3,0.76,Americas,SouthBrazil2,southbrazil,1361.67,,,,,,31
9.7,13.1,0.85,Americas,SouthBrazil2,southbrazil,53.38,,,,,,47
11.7,11.6,0.71,Americas,SouthBrazil2,southbrazil,65.41,,,,,,49
18.9,20.8,0.71,Americas,SouthBrazil2,southbrazil,274.32,,,,,,49
29.9,23.9,0.53,Americas,SouthBrazil2,southbrazil,673.84,,,,,,8
85.9,54.1,0.6,Americas,SouthBrazil2,southbrazil,8186.78,,,,,,14
6.7,8.8,0.61,Americas,SouthBrazil2,southbrazil,19.23,,,,,,40
14.2,9.7,0.61,Americas,SouthBrazil2,southbrazil,124.26,,,,,,40
11.0,11.8,0.51,Americas,SouthBrazil3,southbrazil,73.7,,,,,,10
18.9,19.4,0.37,Americas,SouthBrazil3,southbrazil,119.9,,,,,,64
11.5,13.1,0.65,Americas,SouthBrazil3,southbrazil,98.43,,,,,,37
11.4,13.9,0.51,Americas,SouthBrazil3,southbrazil,52.18,,,,,,10
7.7,11.6,0.51,Americas,SouthBrazil3,southbrazil,35.51,,,,,,10
8.2,11.6,0.51,Americas,SouthBrazil3,southbrazil,44.79,,,,,,10
17.6,17.6,0.63,Americas,SouthBrazil3,southbrazil,226.91,,,,,,4
7.7,10.8,0.52,Americas,SouthBrazil3,southbrazil,25.6,,,,,,11
6.4,10.1,0.74,Americas,SouthBrazil3,southbrazil,15.59,,,,,,30
7.6,11.7,0.74,Americas,SouthBrazil3,southbrazil,31.21,,,,,,30
11.6,13.4,0.74,Americas,SouthBrazil3,southbrazil,91.84,,,,,,30
15.8,16.0,0.74,Americas,SouthBrazil3,southbrazil,160.15,,,,,,30
5.5,9.4,0.56,Americas,SouthBrazil3,southbrazil,16.62,,,,,,5
12.4,18.9,0.78,Americas,SouthBrazil3,southbrazil,132.86,,,,,,45
13.5,17.4,0.62,Americas,SouthBrazil3,southbrazil,128.03,,,,,,35
14.9,20.9,0.62,Americas,SouthBrazil3,southbrazil,216.81,,,,,,35
10.3,11.8,0.51,Americas,SouthBrazil3,southbrazil,37.51,,,,,,10
9.5,13.2,0.84,Americas,SouthBrazil3,southbrazil,56.23,,,,,,53
8.7,8.8,0.65,Americas,SouthBrazil3,southbrazil,28.57,,,,,,37
14.3,17.6,0.52,Americas,SouthBrazil3,southbrazil,121.26,,,,,,11
16.5,16.8,0.52,Americas,SouthBrazil3,southbrazil,185.1,,,,,,11
12.8,12.7,0.63,Americas,SouthBrazil3,southbrazil,61.85,,,,,,4
19.1,15.1,0.63,Americas,SouthBrazil3,southbrazil,140.38,,,,,,4
9.7,13.5,0.69,Americas,SouthBrazil3,southbrazil,69.06,,,,,,32
10.5,15.0,0.69,Americas,SouthBrazil3,southbrazil,68.85,,,,,,32
12.6,13.6,0.69,Americas,SouthBrazil3,southbrazil,93.12,,,,,,32
14.0,18.1,0.69,Americas,SouthBrazil3,southbrazil,142.53,,,,,,32
8.5,12.5,0.71,Americas,SouthBrazil3,southbrazil,35.02,,,,,,49
10.6,12.4,0.71,Americas,SouthBrazil3,southbrazil,120.38,,,,,,49
7.9,12.5,0.94,Americas,SouthBrazil3,southbrazil,29.45,,,,,,92
6.0,10.4,0.79,Americas,SouthBrazil3,southbrazil,18.64,,,,,,54
12.0,17.2,0.79,Americas,SouthBrazil3,southbrazil,118.61,,,,,,54
11.6,19.4,0.71,Americas,SouthBrazil3,southbrazil,99.61,,,,,,49
16.5,17.9,0.51,Americas,SouthBrazil3,southbrazil,150.65,,,,,,10
33.3,23.6,0.51,Americas,SouthBrazil3,southbrazil,624.51,,,,,,10
6.5,9.8,0.58,Americas,SouthBrazil3,southbrazil,22.27,,,,,,12
7.9,9.1,0.49,Americas,SouthBrazil3,southbrazil,21.23,,,,,,24
9.6,15.0,0.49,Americas,SouthBrazil3,southbrazil,43.18,,,,,,24
9.9,12.6,0.49,Americas,SouthBrazil3,southbrazil,39.22,,,,,,24
11.6,15.4,0.49,Americas,SouthBrazil3,southbrazil,79.62,,,,,,24
13.2,13.7,0.66,Americas,SouthBrazil3,southbrazil,49.81,,,,,,43
13.4,16.4,0.49,Americas,SouthBrazil3,southbrazil,39.63,,,,,,24
11.7,12.6,0.71,Americas,SouthBrazil3,southbrazil,61.94,,,,,,49
9.3,11.1,0.72,Americas,SouthBrazil3,southbrazil,49.15,,,,,,34
9.9,12.7,0.53,Americas,SouthBrazil3,southbrazil,38.09,,,,,,8
9.9,12.7,0.53,Americas,SouthBrazil3,southbrazil,35.42,,,,,,8
7.7,11.9,0.63,Americas,SouthBrazil3,southbrazil,26.07,,,,,,4
9.1,17.8,0.63,Americas,SouthBrazil3,southbrazil,36.36,,,,,,4
10.1,15.0,0.63,Americas,SouthBrazil3,southbrazil,79.63,,,,,,4
13.2,20.4,0.72,Americas,SouthBrazil3,southbrazil,118.71,,,,,,34
13.7,23.4,0.72,Americas,SouthBrazil3,southbrazil,150.91,,,,,,34
34.5,27.7,0.68,Americas,SouthBrazil3,southbrazil,1184.8,,,,,,56
8.1,11.7,0.63,Americas,SouthBrazil3,southbrazil,95.93,,,,,,4
6.9,9.9,0.61,Americas,SouthBrazil3,southbrazil,53.58,,,,,,40
8.6,8.7,0.61,Americas,SouthBrazil3,southbrazil,34.73,,,,,,40
9.9,15.6,0.61,Americas,SouthBrazil3,southbrazil,58.14,,,,,,40
10.3,13.8,0.61,Americas,SouthBrazil3,southbrazil,61.28,,,,,,40
11.6,16.0,0.61,Americas,SouthBrazil3,southbrazil,92.29,,,,,,40
7.3,14.2,0.59,Americas,SouthBrazil3,southbrazil,59.86,,,,,,36
7.1,11.2,0.63,Americas,SouthBrazil3,southbrazil,18.46,,,,,,4
8.9,12.6,0.63,Americas,SouthBrazil3,southbrazil,54.58,,,,,,4
9.0,10.8,0.63,Americas,SouthBrazil3,southbrazil,62.76,,,,,,4
15.9,23.9,0.84,Americas,SouthBrazil3,southbrazil,292.07,,,,,,53
7.9,11.4,0.62,Americas,SouthBrazil3,southbrazil,18.6,,,,,,35
16.9,11.8,0.62,Asia,Sumatra,sumatra,97.3,3000.0,0.0,Moist,2,100,35
23.6,16.7,0.5,Asia,Sumatra,sumatra,117.3,3000.0,0.0,Moist,2,100,13
32.5,20.6,0.42,Asia,Sumatra,sumatra,435.3,3000.0,0.0,Moist,2,100,25
35.7,32.4,0.42,Asia,Sumatra,sumatra,446.8,3000.0,0.0,Moist,2,100,25
36.6,28.2,0.42,Asia,Sumatra,sumatra,867.6,3000.0,0.0,Moist,2,100,25
37.7,23.6,0.42,Asia,Sumatra,sumatra,1224.9,3000.0,0.0,Moist,2,100,25
39.8,26.1,0.42,Asia,Sumatra,sumatra,965.5,3000.0,0.0,Moist,2,100,25
11.5,14.0,0.73,Asia,Sumatra,sumatra,48.5,3000.0,0.0,Moist,2,100,33
7.6,12.3,0.52,Asia,Sumatra,sumatra,13.3,3000.0,0.0,Moist,2,100,11
28.3,11.4,0.52,Asia,Sumatra,sumatra,197.4,3000.0,0.0,Moist,2,100,11
30.6,20.2,0.52,Asia,Sumatra,sumatra,491.3,3000.0,0.0,Moist,2,100,11
9.9,7.2,0.38,Asia,Sumatra,sumatra,25.9,3000.0,0.0,Moist,2,100,20
12.1,14.6,0.38,Asia,Sumatra,sumatra,56.0,3000.0,0.0,Moist,2,100,20
15.6,8.6,0.38,Asia,Sumatra,sumatra,56.9,3000.0,0.0,Moist,2,100,20
18.8,11.0,0.38,Asia,Sumatra,sumatra,147.1,3000.0,0.0,Moist,2,100,20
27.1,22.9,0.38,Asia,Sumatra,sumatra,337.7,3000.0,0.0,Moist,2,100,20
9.6,8.5,0.5,Asia,Sumatra,sumatra,26.3,3000.0,0.0,Moist,2,100,13
12.4,10.5,0.5,Asia,Sumatra,sumatra,25.4,3000.0,0.0,Moist,2,100,13
17.2,10.6,0.5,Asia,Sumatra,sumatra,80.7,3000.0,0.0,Moist,2,100,13
8.0,10.5,0.47,Asia,Sumatra,sumatra,18.7,3000.0,0.0,Moist,2,100,42
33.9,20.2,0.47,Asia,Sumatra,sumatra,608.4,3000.0,0.0,Moist,2,100,42
11.8,12.5,0.5,Asia,Sumatra,sumatra,35.1,3000.0,0.0,Moist,2,100,13
12.4,12.5,0.5,Asia,Sumatra,sumatra,27.2,3000.0,0.0,Moist,2,100,13
10.5,11.0,0.5,Asia,Sumatra,sumatra,34.4,3000.0,0.0,Moist,2,100,13
48.1,24.0,0.7,Asia,Sumatra,sumatra,1800.7,3000.0,0.0,Moist,2,100,39
32.8,25.4,0.57,Asia,Sumatra,sumatra,662.4,3000.0,0.0,Moist,2,100,9
15.3,14.3,0.57,Asia,Sumatra,sumatra,90.4,3000.0,0.0,Moist,2,100,9
9.2,10.1,0.75,Asia,Sumatra,sumatra,24.1,3000.0,0.0,Moist,2,100,59
21.0,20.7,0.42,Asia,Sumatra,sumatra,276.3,3000.0,0.0,Moist,2,100,25
22.6,23.4,0.48,Asia,Sumatra2,sumatra,308.23,,,,,,26
31.8,35.9,0.44,Asia,Sumatra2,sumatra,712.47,,,,,,21
32.5,32.9,0.49,Asia,Sumatra2,sumatra,728.08,,,,,,24
39.1,45.8,0.41,Asia,Sumatra2,sumatra,1923.11,,,,,,22
55.1,38.9,0.6,Asia,Sumatra2,sumatra,3746.99,,,,,,14
55.7,37.8,0.58,Asia,Sumatra2,sumatra,3658.23,,,,,,12
63.7,45.6,0.42,Asia,Sumatra2,sumatra,4257.88,,,,,,25
71.6,44.6,0.48,Asia,Sumatra2,sumatra,6654.74,,,,,,26
72.2,49.0,0.39,Asia,Sumatra2,sumatra,4043.49,,,,,,19
82.8,57.7,0.51,Asia,Sumatra2,sumatra,10080.05,,,,,,10
114.6,59.1,0.45,Asia,Sumatra2,sumatra,15740.83,,,,,,28
6.5,2.7,0.56,Africa,Tanzania1,tanzania,13.13,,,,,,5
8.0,4.0,0.55,Africa,Tanzania1,tanzania,18.66,,,,,,6
9.0,4.7,0.67,Africa,Tanzania1,tanzania,25.85,,,,,,29
9.0,7.0,0.67,Africa,Tanzania1,tanzania,31.99,,,,,,29
14.0,5.2,0.42,Africa,Tanzania1,tanzania,63.2,,,,,,25
15.0,8.0,0.55,Africa,Tanzania1,tanzania,77.0,,,,,,6
21.3,11.0,0.55,Africa,Tanzania1,tanzania,171.79,,,,,,6
23.0,6.4,0.42,Africa,Tanzania1,tanzania,187.53,,,,,,25
24.2,9.7,0.67,Africa,Tanzania1,tanzania,233.41,,,,,,29
24.5,14.0,0.55,Africa,Tanzania1,tanzania,395.73,,,,,,6
25.2,9.8,0.74,Africa,Tanzania1,tanzania,371.29,,,,,,30
25.5,7.3,0.74,Africa,Tanzania1,tanzania,333.69,,,,,,30
27.0,7.6,0.74,Africa,Tanzania1,tanzania,206.57,,,,,,30
27.0,13.0,0.42,Africa,Tanzania1,tanzania,399.89,,,,,,25
28.0,7.3,0.67,Africa,Tanzania1,tanzania,307.07,,,,,,29
28.0,8.3,0.42,Africa,Tanzania1,tanzania,445.02,,,,,,25
29.0,9.0,0.56,Africa,Tanzania1,tanzania,417.12,,,,,,5
30.0,7.0,0.65,Africa,Tanzania1,tanzania,206.87,,,,,,37
32.0,12.0,0.55,Africa,Tanzania1,tanzania,533.45,,,,,,6
32.0,13.7,0.42,Africa,Tanzania1,tanzania,427.53,,,,,,25
34.0,9.8,0.74,Africa,Tanzania1,tanzania,698.69,,,,,,30
36.0,8.0,0.55,Africa,Tanzania1,tanzania,435.23,,,,,,6
37.0,12.0,0.67,Africa,Tanzania1,tanzania,416.4,,,,,,29
40.0,16.0,0.76,Africa,Tanzania1,tanzania,994.56,,,,,,31
41.0,14.0,0.74,Africa,Tanzania1,tanzania,1431.45,,,,,,30
45.0,15.0,0.74,Africa,Tanzania1,tanzania,803.14,,,,,,30
47.0,12.9,0.74,Africa,Tanzania1,tanzania,653.67,,,,,,30
48.0,17.0,0.55,Africa,Tanzania1,tanzania,1724.51,,,,,,6
52.0,16.0,0.55,Africa,Tanzania1,tanzania,1271.17,,,,,,6
52.0,18.7,0.55,Africa,Tanzania1,tanzania,1828.36,,,,,,6
57.0,15.0,0.55,Africa,Tanzania1,tanzania,2562.16,,,,,,6
58.0,13.6,0.69,Africa,Tanzania1,tanzania,1712.88,,,,,,32
63.0,16.7,0.55,Africa,Tanzania1,tanzania,2638.88,,,,,,6
64.0,19.0,0.55,Africa,Tanzania1,tanzania,4074.48,,,,,,6
73.3,18.5,0.55,Africa,Tanzania1,tanzania,4510.53,,,,,,6
74.0,19.5,0.55,Africa,Tanzania1,tanzania,4941.36,,,,,,6
76.0,19.0,0.74,Africa,Tanzania1,tanzania,5143.0,,,,,,30
78.0,17.9,0.55,Africa,Tanzania1,tanzania,4345.78,,,,,,6
6.4,6.5,0.76,Africa,Tanzania2,tanzania,23.88,,,,,,31
8.9,3.5,0.66,Africa,Tanzania2,tanzania,28.75,,,,,,43
9.0,6.0,0.41,Africa,Tanzania2,tanzania,23.52,,,,,,22
9.1,7.5,0.76,Africa,Tanzania2,tanzania,39.83,,,,,,31
13.5,6.7,0.56,Africa,Tanzania2,tanzania,60.85,,,,,,5
15.0,12.0,0.56,Africa,Tanzania2,tanzania,84.61,,,,,,5
15.9,12.0,0.56,Africa,Tanzania2,tanzania,85.62,,,,,,5
16.0,7.4,0.99,Africa,Tanzania2,tanzania,63.26,,,,,,96
16.4,7.6,0.51,Africa,Tanzania2,tanzania,49.96,,,,,,10
18.0,15.3,0.87,Africa,Tanzania2,tanzania,144.61,,,,,,51
20.3,10.5,0.62,Africa,Tanzania2,tanzania,183.31,,,,,,35
20.9,14.0,0.56,Africa,Tanzania2,tanzania,194.89,,,,,,5
22.7,14.5,0.67,Africa,Tanzania2,tanzania,113.68,,,,,,29
25.0,12.3,0.63,Africa,Tanzania2,tanzania,231.55,,,,,,4
25.0,16.5,0.86,Africa,Tanzania2,tanzania,278.97,,,,,,71
26.0,17.1,0.56,Africa,Tanzania2,tanzania,300.73,,,,,,5
27.0,17.2,0.63,Africa,Tanzania2,tanzania,353.01,,,,,,4
27.5,11.0,0.67,Africa,Tanzania2,tanzania,178.72,,,,,,29
28.0,11.9,0.56,Africa,Tanzania2,tanzania,407.91,,,,,,5
30.0,9.0,0.61,Africa,Tanzania2,tanzania,430.09,,,,,,40
30.2,10.6,0.56,Africa,Tanzania2,tanzania,485.68,,,,,,5
31.5,11.2,0.41,Africa,Tanzania2,tanzania,299.34,,,,,,22
34.0,13.0,0.56,Africa,Tanzania2,tanzania,500.05,,,,,,5
35.3,18.0,0.67,Africa,Tanzania2,tanzania,779.81,,,,,,29
36.0,13.0,0.72,Africa,Tanzania2,tanzania,748.37,,,,,,34
36.0,13.0,0.62,Africa,Tanzania2,tanzania,731.94,,,,,,35
40.0,18.2,0.56,Africa,Tanzania2,tanzania,1079.39,,,,,,5
42.5,20.0,0.74,Africa,Tanzania2,tanzania,1588.65,,,,,,30
45.0,14.8,0.72,Africa,Tanzania2,tanzania,1322.39,,,,,,34
50.0,15.0,0.74,Africa,Tanzania2,tanzania,2236.57,,,,,,30
50.0,20.1,0.56,Africa,Tanzania2,tanzania,1933.02,,,,,,5
51.0,14.0,0.75,Africa,Tanzania2,tanzania,900.73,,,,,,59
54.0,15.7,0.56,Africa,Tanzania2,tanzania,1909.19,,,,,,5
60.0,18.5,0.61,Africa,Tanzania2,tanzania,2050.64,,,,,,40
62.0,14.7,0.55,Africa,Tanzania2,tanzania,2822.19,,,,,,6
67.0,19.5,0.56,Africa,Tanzania2,tanzania,3214.89,,,,,,5
68.0,24.0,0.67,Africa,Tanzania2,tanzania,4498.8,,,,,,29
75.0,25.0,0.95,Africa,Tanzania2,tanzania,5599.69,,,,,,97
76.0,22.0,0.67,Africa,Tanzania2,tanzania,4060.58,,,,,,29
82.0,25.0,0.56,Africa,Tanzania2,tanzania,8040.18,,,,,,5
101.9,25.7,0.67,Africa,Tanzania2,tanzania,9996.96,,,,,,29
110.0,27.5,0.67,Africa,Tanzania2,tanzania,10418.83,,,,,,29
8.0,7.0,0.63,Africa,Tanzania3,tanzania,21.0,,,,,,4
8.0,5.0,0.69,Africa,Tanzania3,tanzania,13.49,,,,,,32
10.2,6.3,0.74,Africa,Tanzania3,tanzania,36.49,,,,,,30
10.6,9.3,0.74,Africa,Tanzania3,tanzania,25.34,,,,,,30
11.6,8.0,0.67,Africa,Tanzania3,tanzania,30.06,,,,,,29
17.0,10.6,0.76,Africa,Tanzania3,tanzania,172.72,,,,,,31
18.0,9.8,0.63,Africa,Tanzania3,tanzania,115.94,,,,,,4
18.0,7.3,0.67,Africa,Tanzania3,tanzania,189.11,,,,,,29
18.0,8.1,0.55,Africa,Tanzania3,tanzania,111.64,,,,,,6
21.0,10.4,0.76,Africa,Tanzania3,tanzania,179.88,,,,,,31
22.0,8.6,0.55,Africa,Tanzania3,tanzania,196.03,,,,,,6
24.0,9.0,0.74,Africa,Tanzania3,tanzania,169.06,,,,,,30
25.0,12.9,0.74,Africa,Tanzania3,tanzania,338.44,,,,,,30
26.3,14.8,0.74,Africa,Tanzania3,tanzania,416.92,,,,,,30
27.0,12.3,0.58,Africa,Tanzania3,tanzania,323.44,,,,,,12
28.0,10.0,0.55,Africa,Tanzania3,tanzania,279.88,,,,,,6
35.0,13.0,0.55,Africa,Tanzania3,tanzania,551.95,,,,,,6
35.0,11.0,0.58,Africa,Tanzania3,tanzania,544.89,,,,,,12
38.0,14.3,0.56,Africa,Tanzania3,tanzania,974.47,,,,,,5
38.0,12.0,0.58,Africa,Tanzania3,tanzania,1188.02,,,,,,12
43.0,11.0,0.55,Africa,Tanzania3,tanzania,914.27,,,,,,6
44.0,17.0,0.74,Africa,Tanzania3,tanzania,1795.39,,,,,,30
44.0,15.6,0.76,Africa,Tanzania3,tanzania,1366.04,,,,,,31
45.0,18.0,0.72,Africa,Tanzania3,tanzania,1246.53,,,,,,34
46.0,18.8,0.55,Africa,Tanzania3,tanzania,1490.17,,,,,,6
48.0,17.0,0.62,Africa,Tanzania3,tanzania,1885.34,,,,,,35
50.0,17.2,0.63,Africa,Tanzania3,tanzania,2146.08,,,,,,4
51.0,15.0,0.72,Africa,Tanzania3,tanzania,1691.43,,,,,,34
52.0,19.2,0.74,Africa,Tanzania3,tanzania,1972.29,,,,,,30
53.0,19.0,0.67,Africa,Tanzania3,tanzania,2591.77,,,,,,29
